question_age	question_sex	question_study	question_work	future_x	future_y	future_color	future_radius	past_x	past_y	past_color	past_radius	present_x	present_y	present_color	present_radius	summer_x	summer_y	summer_color	summer_width	summer_height	spring_x	spring_y	spring_color	spring_width	spring_height	winter_x	winter_y	winter_color	winter_width	winter_height	autum_x	autum_y	autum_color	autum_width	autum_height	morning_rotation	morning_angle	morning_color	night_rotation	night_angle	night_color	afternoon_rotation	afternoon_angle	afternoon_color	friday_x	friday_y	friday_width	friday_height	friday_color	monday_x	monday_y	monday_width	monday_height	monday_color	thursday_x	thursday_y	thursday_width	thursday_height	thursday_color	sunday_x	sunday_y	sunday_width	sunday_height	sunday_color	wednesday_x	wednesday_y	wednesday_width	wednesday_height	wednesday_color	tuesday_x	tuesday_y	tuesday_width	tuesday_height	tuesday_color	saturday_x	saturday_y	saturday_width	saturday_height	saturday_color	timeline_length	timeline_rotation	timeline_my_birth_pos	timeline_my_childhood_pos	timeline_my_youth_pos	timeline_today_pos	timeline_my_third_age_pos	timeline_year_1900_pos	timeline_year_2100_pos	timeline_wwii_pos	timeline_the_beatles_pos	questions_ending_represents_time	questions_ending_daynight	questions_ending_slider_size	questions_ending_slider_color	questions_ending_slider_position
18	0	1	1	429.202584236	154.202584236	0	101.797415764	174.921520328	160.921520328	0	84.9215203281	296.513205057	158.513205057	0	5.51320505708	548	170	5	100	100	268	170	1	100	100	422	170	7	100	100	93	173	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
46	0	1	1	577.992474556	166.007525444	6	123.992474556	282.909157991	319.090842009	5	158.909157991	443.920401573	234.079598427	7	21.0795984268	413	125	5	100	100	329	208	6	100	100	412.980853952	291.115194162	7	98.0382920951	95.7696116753	498	205	1	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
24	0	1	1	604.079496384	232.920503616	7	124.079496384	206.839219096	239.160780904	1	83.8392190957	404.073868433	232.926131567	5	64.0738684334	425.25227705	218.75319937	7	519.4954459	214.49360126	419.554482839	455.191984832	6	701.045981692	60.5562087596	638.88029145	84.0466895434	2	236.239417101	113.906620913	74.9687709883	191.430261613	1	106.062458023	298.860523226	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
39	1	1	1	622.001472473	172.998527527	3	93.0014724731	263.858154297	390.858154297	1	53.8581542969	417.449645996	270.323791504	6	119.199645996	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
43	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
55	0	1	1	346	284	6	70	317	188	3	70	488.091796875	177.091796875	5	164.908203125	504.244278908	233.194360733	5	406.488557816	362.388721466	360.140773773	203.232282639	6	287.718452454	101.535434723	124.8984375	213.15625	0	74.203125	75.6875	243.8125	196.265625	4	148.375	187.46875	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	0	1	1	531	246	6	70	319	245	7	70	427	246	5	70	497	136	1	100	100	391	135	6	100	100	391	241	7	100	100	497	242	5	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	0	1	1	504	253	0	70	274	258	0	70	389	255	0	70	105	158	0	100	100	431	157	0	100	100	322	158	0	100	100	213	158	0	100	100	127.17810282	142.805538677	0	15.53897383	111.981329901	0	270.291707319	105.989773473	0	492	225	50	100	0	197	222	50	100	0	417	224	50	100	0	637	224	50	100	0	336	223	50	100	0	264	224	50	100	0	567	223.857218095	50	100.28556381	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
30	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
32	0	1	1	522	224	6	70	384	277	5	70	460	247	0	70	337	245	5	100	100	227.225141525	246.26492691	6	104.450283051	100.96308136	119.5	246.5	4	99	101	444	247	2	100	100	269.295378922	119.343944191	6	156.563577445	112.540497614	5	28.6497889878	127.337288953	1	429	341	50	100	3	209	343	50	100	0	373	342	50	100	7	540	340.736633301	50	100.659545898	5	317	342	50	100	2	263	343	50	100	4	483	341	50	100	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
38	1	1	1	696	119	7	70	271.39074707	261.60925293	4	51.3907470703	483.14491272	210.85508728	5	88.1449127197	614	253	7	100	100	424.135620117	253.198013306	6	144.271240234	137.603973389	250	249	0	100	100	85.4395677879	250.037547877	2	85.1208644242	113.924904246	273	90.0528396964	7	191.91849719	82.3514502951	0	2.0972817171	191.575892338	3	429	121	50	100	1	73	118	50	100	1	345	120	50	100	1	593	125	50	100	5	257	121	50	100	1	168	121	50	100	1	511	119	50	100	5	343.12679872	15.8995225885	-0.667761304494	-0.300550114724	0.278437235328	0.574069782157	0.911109427466	-0.930055011472	1	-0.621131312142	-0.667761304494	0	0	3	8	5
23	0	1	1	610	248	5	70	162	245	3	70	383	249	6	70	642	241	5	100	100	461	240.75	1	100	100.5	284	240	4	100	100	113.459350656	239.012320102	2	100.508273939	98.6511410457	272.234177306	170.841639313	1	82.9226759063	106.945254181	7	190.200940187	81.66163086	2	506	265	50	100	0	104	268	50	100	0	409	267	50	100	0	708	261	50	100	0	304	268	50	100	0	200	252.500007715	50	128.99998457	0	606	264	50	100	0	246	0	0.0487804878049	0.235772357724	0.471544715447	0.471544715447	0.80487804878	-1	1	-0.813008130081	-0.341463414634	0	0	4	6	4
26	1	1	1	515	129	5	70	134	127	6	70	333	131	1	70	501.480323792	116.019675559	1	150.960647583	142.039351118	301.066401107	112.910099712	6	130.132802214	123.820199425	701.187522888	165.808452606	7	87.6249542236	94.3830947876	126	88	2	100	100	3.62967965683	51.3703203432	6	233.727626857	121.833561146	7	55.2460518031	178.366142994	5	309	291.499023564	50	111.001952871	3	51	266.755663738	50	160.488672525	2	251	288.453399658	50	117.093200684	6	444	287	50	100	7	182	266.498801468	50	162.997602935	7	113	268.096540071	50	159.806919858	5	374	302.391601562	50	83.216796875	1	791.959594929	45.0	-0.248810555419	-0.109485029389	0.153898035058	0.247902622378	0.751175142391	-0.936114591527	0.908319546947	-0.542548574349	-0.629013734502	-10	-10	-10	-10	-10
31	1	1	1	547.539212861	169.460787139	7	111.539212861	299	200	6	70	425.250004607	203.250004607	3	77.7788132011	240.563649313	140.445064616	5	345.127298626	198.569319837	327.254495091	308.257622597	6	348.508990181	190.515245193	536.370681386	341.522082164	4	128.741362771	229.044164328	518.251608217	179.47189481	2	256.503216433	212.94378962	106	64	1	170.39744703	100.391262099	0	271.080949544	194.912218864	7	541	120.142019242	50	167.715961516	3	215	152	50	100	2	457	139.563533783	50	124.872932434	5	133	138.583920198	50	127.167840395	5	372	150	50	100	6	292	150	50	100	6	624	132.563196868	50	134.998606265	3	524.00381678	0.218685119423	-0.175357840095	-0.0838994072664	0.0191631743785	0.126048693906	0.454193552506	-0.92737438277	0.866440070262	-0.503662581969	-0.331900518191	0	3	2	0	6
24	1	1	1	601.58419615	226.58419615	4	65.5841961503	180	236	4	70	389.750230551	229.249769449	3	92.7502305508	486	164	1	100	100	359	164	3	100	100	490	294	7	100	100	361	290	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	1	1	1	438.43359375	247.41796875	6	233.43359375	84	229	0	70	186.118335544	231.118335544	3	55.1183355437	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	1	1	194	389	6	70	661	378	5	70	262	333	1	70	642	152	1	100	100	293	170	0	100	100	669	150	4	100	100	163	329	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	1	1	1	458	234	7	70	350	234	6	70	407	235	5	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
42	0	1	1	628.119429111	179.119429111	6	147.119429111	123.644859852	385.644859852	0	82.6448598516	338.084753435	258.255462772	7	222.505462772	302	126	1	100	100	299	255	6	100	100	426	254	7	100	100	427	126	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	450	351.876125525	50	178.24774895	0	86	405.001595944	50	61.9968081123	0	369	365.668239415	50	140.663521171	0	633	312.494041559	50	249.011916882	0	273	378.375505447	50	121.248989105	0	182	393.239257812	50	93.521484375	0	545	285.706306253	50	304.912125997	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
32	0	1	1	401.327898979	261.923251152	5	218.086382866	401.446123123	264.446123123	7	42.5538768768	399.450180527	260.549819473	0	113.114058975	661.481737431	167.581070268	5	127.739462946	253.962859464	492.41204834	313.484232903	6	116.396484375	254.931112289	323.094806263	163.254439974	4	141.810387474	232.508879949	137.896515751	306.129654957	2	146.819603951	235.2152857	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
53	0	1	1	688	243	7	70	120	244	1	70	400	243	6	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
45	0	1	1	395	116	6	70	396	410	3	70	397	262	5	70	320	274	5	100	100	432	274	6	100	100	431	161	7	100	100	318	161	1	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	530	115	50	100	5	286	112	50	100	4	470	114	50	100	3	222	110	50	100	0	408	114	50	100	2	345	114	50	100	1	592	115	50	100	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	0	1	1	620	386	6	70	88.2108802795	75.2108802795	4	42.2108802795	341.876853561	224.123146439	5	55.8768535608	600.937760472	178.635511398	5	298.134065866	184.728977203	441.529101679	284.966007106	6	246.092624803	159.098459468	269.557899596	236.452268122	2	181.115799193	123.095463755	124.733397547	304.208410028	1	156.659162648	99.5831799433	272.611809786	86.0950900969	0	84	188.965522688	7	358.336561452	87.3962969372	5	717	148.328323364	50	220.656646729	3	93	115.853384048	50	62.2932319045	0	407	148.28125	50	127.4375	0	192	150.308837891	50	161.382324219	5	580	189	50	100	0	305	161	50	100	0	470	133.378341675	50	221.24331665	7	270.597359878	336.396482846	0.123440377011	0.231522411606	0.366819955195	0.36362663857	0.530351911754	-0.948262614217	0.859340865796	-0.764539679859	-0.450442035804	0	3	5	5	1
19	1	1	1	594	254	4	70	91.587890625	216.587890625	7	51.412109375	334.340398214	239.659601786	5	102.340398214	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
24	1	1	1	492.869018944	290.869018944	3	110.869018944	300.114027164	293.114027164	6	123.408872745	405.284996724	171.715003276	7	150.284996724	206	193	5	100	100	530	195	1	100	100	424	195	7	100	100	315.666377736	194.256882	2	105.332755472	103.486235999	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
37	0	1	1	663	245	7	70	145	245	5	70	409	245	6	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	1	1	703.508077621	398.491922379	1	81.5080776215	87.0470192682	83.9529807318	4	47.0470192682	401.129058838	240.870941162	0	103.129058838	411.456268311	143.251838684	3	542.962463379	107.496322632	411.920833264	280.869356416	6	377.841666527	105.738712832	413.66690363	455.726472192	0	285.33380726	38.547055617	412.082977075	388.172365099	2	324.16595415	59.6552698026	287.838043208	115.161956792	3	162.955063743	125.832787031	1	7	156.635411097	6	353	306.822105408	50	322.355789185	3	53	314.095703125	50	313.80859375	4	283	317.106689453	50	301.786621094	5	486	278.782392502	50	376.435214996	1	210	347.015043767	50	245.969912466	2	135	336.256142572	50	265.487714857	7	418	295.686599731	50	344.626800537	3	630.79632212	45.7707487454	0.881768116141	0.760957352469	-0.0427024176314	-0.0781545731034	-0.711690041506	0.988203048889	-1	0.382599516429	0.445933459237	0	2	3	6	6
22	1	1	1	590.198386371	437.801613629	6	30.1983863711	161.320701628	145.30445096	4	54.3207016275	377.797851562	267.202148438	3	135.797851562	136	238	1	100	100	623	245	6	100	100	469	242	7	100	100	308	241	2	100	100	268.151917139	194.068163677	1	218.927097471	53.5797220848	7	102.212588814	122.287482752	6	479	365.522642055	50	44.9547158901	1	192	248.537498474	50	268.925003052	0	412	317.929901123	50	134.140197754	7	604	365.897155762	50	50.2056884766	5	346	318.277464218	50	133.445071563	7	271	306.921875	50	158.15625	4	541	366.072723389	50	49.8545532227	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
19	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
24	1	1	1	453	306	1	70	239	303	0	70	348	306	5	70	310.03981927	147.243521921	1	240.062476905	146.487043843	550.307585683	306.514644533	3	226.615171365	155.029289065	310.869603848	305.991499405	4	239.739207695	155.982998811	551.067388656	149.268786866	2	226.134777313	144.537573733	181.364434853	163.023079751	1	101.093576135	79.8640180935	0	-16.0878785374	117.372318058	7	278	231.515706539	50	76.9685869217	0	61	218.26235199	50	101.475296021	0	224	230.995047098	50	76.0099058035	0	387	216.499511719	50	109.000976562	0	172	224.453123093	50	89.0937538147	0	116	218.726829357	50	102.546341285	0	333	203.469393739	50	135.061212521	0	490	0	0.0367346938776	0.134693877551	0.244897959184	0.244897959184	0.681632653061	-0.938775510204	0.959183673469	-0.395918367347	-0.367346938776	2	0	3	5	0
24	0	1	1	647.04420875	226.95579125	0	44.0442087501	189.843965128	236.156034872	4	69.8439651281	434.234375	243.765625	5	171.234375	596.861450195	236.085083008	1	131.863037109	121.829833984	447.927368164	236.66204834	6	121.677978516	118.158081055	301.525390625	236.848632812	4	122.23828125	119.779296875	162.036132812	236.420410156	2	114.072265625	121.159179688	266.402183416	134.663830704	4	230.429857291	37	0	39.3499238023	190.053470728	7	405	206.526535273	50	252.946929455	5	82	257.458679199	50	153.082641602	5	323	228.828125	50	208.34375	7	550	284.77734375	50	94.4453125	6	243	244.1875	50	173.625	6	161	275.004333496	50	115.991333008	7	479	198.834735513	50	266.330528975	7	508.487954626	335.85445804	-0.0578026603201	-0.0305749375478	-0.0079025229798	0.0339778144652	0.274934121433	-0.322385892493	0.389872640793	-0.210703717324	-0.153528148591	-10	-10	-10	-10	-10
21	1	1	1	136.367739387	141.542249016	0	75.6167475656	681	210	0	70	304.204950568	164.745023492	0	44.063966986	303.044483693	93.4703441605	1	174.722939555	100.022536465	505.197013034	86.5463368853	3	140.347917292	128.16854047	291.323168207	234.563215147	7	117.549647473	110.911655644	475.391021729	252.241027832	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	0	1	1	629.271235276	219.271235276	6	158.271235276	203.636314392	231.636314392	7	120.636314392	401	382	5	70	452	334	1	100	100	657	421	5	100	100	91	83	7	100	100	269	203	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	727	203	50	100	1	56	207	50	100	7	650	202	50	100	7	440	402	50	100	5	397	205	50	100	6	150	207	50	100	3	354	404	50	100	5	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
21	1	1	1	613.114339716	160.114339716	0	88.1143397156	95.055857019	175.944142981	0	34.055857019	338	168	3	70	563	114	1	100	100	270	113	3	100	100	114	113	4	100	100	422	113	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	1	1	1	460	321	7	70	247.739562988	327.260437012	5	69.7395629883	355	328	6	70	643	161	1	100	100	557	161	6	100	100	478	162	2	100	100	397	160	4	100	100	331.857566552	106.276717567	1	75	115.358778774	5	188.124650588	144.875349412	6	106	159	50	100	5	263	159	50	100	0	419	160	50	100	3	211	159	50	100	0	366	161	50	100	6	314	160	50	100	6	158	159	50	100	1	470.0042553	-0.243810356104	-0.102155475673	0.0340695986888	0.195615116528	0.369924395735	0.574507805773	-0.936203961918	0.855189006665	-0.676840849772	-0.434031303495	-10	-10	-10	-10	-10
32	0	1	1	786.5	210	6	3	198.579246565	108.420753435	5	95.5792465652	513.30448176	237.30448176	7	95.3044817597	300.248473205	195.975829948	5	190.496946411	39.8583987723	670.213282905	201.198816211	1	113.45781581	44.0536615236	572.491027432	199.498327244	7	69.0179451361	47.0033455111	466.444674958	199.500469275	2	132.889349915	48.9990614504	181.585768886	87.1908014905	6	25.5301261341	155.350384979	0	268.172655455	117.760738484	7	361	203.19128418	50	147.617431641	6	144	251.995450497	50	46.0090990067	0	303	237.689453125	50	76.62109375	7	473	226	50	100	7	249	242.976404469	50	62.0471910611	4	196	255.261816025	50	40.5236320496	2	416	188.784238163	50	174.431523675	6	500.003999984	-0.229181895754	-0.335738468185	-0.291900289656	-0.184001152029	0.0043560262872	0.696186045003	-1	0.864838546566	-0.892102654402	-0.668437369066	1	1	9	3	2
50	1	1	1	664.24159844	144.75840156	6	119.899976564	92.597782135	407.402217865	4	81.597782135	363.739014013	290.260985987	7	71.7390140132	287.109375	182.618408203	5	120.21875	112.763183594	420.767028093	181.56583342	6	117.534056187	106.868333161	425.960327148	309.541351318	7	119.920654297	110.917297363	286.059448242	313.376831055	4	118.118896484	115.246337891	239.345775877	131.199497469	1	121.187987161	117.755403912	0	4.95555041519	116.454162062	6	503	263	50	100	6	270	267	50	100	7	447	262	50	100	7	154	269	50	100	5	390	264	50	100	7	330	265	50	100	7	209	269	50	100	5	635.940248766	321.25576777	-0.288512821849	-0.156844437847	-0.0633448363209	0.133917390719	0.282630541987	-1.0	0.983992426743	-0.686552868903	-0.32220210676	1	0	2	2	2
21	1	1	1	553	141	1	70	271	139	6	70	394	138	7	70	521	115	5	100	100	466	115	1	100	100	283	117	7	100	100	234	117	6	100	100	42.8576719819	160.142328018	1	178.556624068	136.871354692	7	306.145015245	122.904800167	6	540	105.21875	50	116.4375	5	178	103.090333939	50	117.819332123	2	452	97.6347045898	50	115.26940918	7	711	102.109375	50	121.71875	5	353	98.1875	50	116.875	6	257	101.161132812	50	119.677734375	1	626	102.929199219	50	121.858398438	3	346	0	-0.450867052023	-0.341040462428	-0.208092485549	-0.0924855491329	0.0462427745665	-0.728323699422	0.167630057803	-0.872832369942	-0.583815028902	-10	-10	-10	-10	-10
39	0	1	1	484.200138824	319.799861176	4	77.2001388244	138.05078125	293.05078125	0	104.44921875	287.125	316.875	6	129.125	498.456027508	239.039100625	5	138.912055016	245.921798751	381.43359375	227.29296875	6	97.1328125	277.1171875	281.249954224	232.434875488	7	97.5000915527	208.869750977	176.043457031	232.382568359	4	103.913085938	261.985839844	97.0127445112	170.27626471	6	345.674415104	111.373473598	0	267.380259114	78.2705422048	2	532	189.971679688	50	269.087890625	5	133	174.03393507	50	161.93212986	3	444	190.597167969	50	184.743164062	7	719	187.039943695	50	309.92011261	1	336	187.601820946	50	211.828641891	2	235	181.719238281	50	180.592773438	2	635	189.612897873	50	305.934726715	1	200	0	-0.23	-0.11	0.04	0.32	0.75	-1	0.95	-0.56	-0.44	0	1	4	5	3
